Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
135,0,0.00973269844652824,-0.0428226809186601,0.0596324211335124,0.0950192561676348,-0.0048895416958159,0.00257602731419149,-0.0514688803015451,-0.00908708434180849
136,0,-0.0595607378813025,-0.164925712926471,0.00319990525591729,0.0257783524603117,0.0239876341918406,0.0412747335894332,-0.129909010176373,-0.0323135521488976
137,0,-0.0337918028064238,-0.05037743653542,0.0389181804558387,0.079868638215852,-0.0203776251826474,-0.00860721518472296,-0.0777395514471539,-0.00817723797262715
138,0,-0.0833949074019257,-0.163077357071342,0.000264265698025623,0.0242192452887415,0.0200067879149177,0.0355261761795973,-0.126370093156647,-0.0564892886870051
139,0,-0.101660885118434,-0.156975152280486,0.0203832963575745,0.0395768174900286,0.049225794044651,0.0688296466145595,-0.112675402911616,-0.0268127171205205
140,0,-0.00783796792328151,-0.0564768952356219,0.0624696905938604,0.0999291675579015,0.00270369543986071,0.0119013224879907,-0.078169983757667,-0.0105255843122458
141,0,-0.129272883691538,-0.144879093727113,0.0313152180933627,0.0547983121244455,0.0507337033145583,0.0723003717477755,-0.140657711612228,-0.0470628478203163
142,0,-0.0716629651732981,-0.097171902142753,0.0103992863344886,0.0528249811463684,-0.0230525078019868,-0.0152169846470782,-0.117963289263808,-0.0311585108599054
143,0,-0.0319550055470809,-0.200622360461499,-0.0339775865705392,-0.0193645178565979,0.000530616343769941,0.0236637814282783,-0.131688700061591,-0.0446716570837158
144,0,-0.060357269701112,-0.129802691530587,0.0195397452501609,0.0503909908467952,0.0137983366468237,0.00690592631351827,-0.119221373880149,-0.0366864514326324
145,0,-0.0678451639570511,-0.185778151676891,-0.000725336502409246,-0.00333010671485534,-0.000393380655224096,0.0347690572603756,-0.117934097464472,-0.0533990427217571
146,0,-0.116995594774666,-0.157430263304746,0.00169537301035616,0.0388080116309959,0.025045839885617,0.0184729833541319,-0.120029066249243,-0.0360480789316431
147,0,-0.104791442963505,-0.145144768834619,0.0214110687227878,0.0357738957549236,0.0164190369544186,0.0484291334721048,-0.0804119797153148,-0.026449038646116
148,0,-0.140242807227964,-0.184953914804996,0.000288277421643501,0.0414432353358496,0.0552186864503958,0.0574269795897786,-0.109484563770799,-0.0113402003914979
149,0,-0.14920331178704,-0.134160962051582,0.0192288972952326,0.0442936507203648,0.00530577619326555,0.0424999346965322,-0.0934525820343419,-0.0243885295665416
150,0,-0.219393344622343,-0.126818158003869,0.00910195373728317,0.0496177170378671,-0.00484225307672492,0.032329126766655,-0.1267283407556,-0.0453269438763577
151,0,-0.20373582117913,-0.128942468616045,0.00976220105411096,0.0566785084428505,0.0153824767847013,0.0446221137890546,-0.113353673032903,-0.0183583076987768
152,0,-0.199750688074188,-0.143000979856158,-0.000963302252995568,0.042024656895236,0.0308550643286367,0.036871615471074,-0.10309389041012,-0.0212146676755974
153,0,-0.0222688155230136,-0.0740950684218703,-0.0136372557483156,0.0122318522531255,-0.0193313878433151,-0.0425507055768308,-0.0357352404908132,0.00290274356295672
