Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
3088,0,0.0377503289816352,-0.0106769365486326,-0.124068189459981,-0.15029442360579,-0.131554562599714,-0.118471803443289,-0.107653655460563,-0.0768086189177198,0.0779616082425176,0.0858158496386003
3089,0,0.0389897049811379,-0.00449234121445152,-0.129897251267892,-0.165817766622489,-0.141928964472025,-0.118842777178864,-0.118470036992149,-0.0829389984922176,0.0822924954858031,0.0854657269191648
3090,0,0.0860842040674907,-0.113177583924095,-0.0603345048260757,-0.0789125345001629,-0.0942896437417075,-0.0582985168463339,-0.0831370859047098,0.00776284253452419,-0.0263890268228506,0.0339873499851182
3091,0,0.0760957346346327,-0.115641699308095,-0.0623940172290489,-0.0783280057064233,-0.0874163841736714,-0.0520779377444281,-0.0491324616924435,0.0320873326077205,0.0145249890555916,0.062048109307169
3092,0,0.0340350658116197,-0.103020824775407,-0.0745693177607695,-0.0838923500212116,-0.0810671183768567,-0.0800109558240183,-0.0627163629124952,-0.00582283656233529,-0.0112748654561743,0.0647451163439909
3093,0,0.00129349416784086,-0.086902749261715,-0.0904279032319716,-0.0900811999865924,-0.0892553916035276,-0.106002652170142,-0.099365754871219,-0.0517784405463947,-0.04232909668153,0.0532207279690815
3094,0,0.0550004919149407,0.0174577320029392,-0.119543726318211,-0.155581081450898,-0.123920075953734,-0.0998292270421125,-0.107680224658657,-0.0665422134481281,0.10310068261947,0.0925490110942544
3095,0,0.102276693959788,0.0415762005554501,-0.0762499838323162,-0.0725324611472449,-0.0468105452348633,-0.0482370306811973,-0.0268685209551893,0.000439441917879702,0.0843648324159632,0.0319470001979298
3096,0,0.0813020797735557,-0.142179749210642,-0.0604342634463221,-0.0867068402343144,-0.0954651291513524,-0.0549287614446834,-0.0780464233409915,0.012490218837703,-0.0382814729633371,0.0353440977682566
3097,0,0.0613315413295057,-0.174874571526029,-0.102406616983325,-0.158491641311736,-0.161134206794168,-0.0907184822737874,-0.133266066046338,-0.057654228767912,-0.06558420943876,-0.0270245223754976
3098,0,0.0804130382897985,0.034889234557584,-0.125828965005087,-0.104689685655274,-0.0855319377718053,-0.113332606276611,-0.0545597222522858,-0.0262227785168404,0.0663412307445062,-0.0192503941405244
3099,0,0.0856247940185635,-0.178051959689944,-0.0860240730455489,-0.136091250133508,-0.146032178919375,-0.0583578370232501,-0.105473214073166,-0.0072584722414748,-0.0340770449681107,0.000204882247761828
3100,0,0.0877671854940696,0.0411909272859743,-0.122893288853866,-0.104572779692881,-0.0813403630418864,-0.107495363680671,-0.0541491876013916,-0.0180135375560985,0.0720559585101415,-0.0235200248619701
3101,0,0.0696634815509862,-0.195956811832658,-0.111607449189367,-0.164235835863135,-0.174669490679804,-0.0700565454119363,-0.126170509100883,-0.0270183384417364,-0.0431965862194067,-0.0193730674967567
3102,0,0.12084541292122,0.0717459863057397,-0.0624736608750335,-0.0676860867513224,-0.0181973540594872,-0.0136561552208836,-0.01309499026114,0.0287713571149737,0.109966642516202,0.0276019034646044
3103,0,0.0578117010459052,-0.211134466147938,-0.119484302135819,-0.173329988933399,-0.180189279156338,-0.0744338254965033,-0.127880326457034,-0.0344816788277914,-0.0493224594497419,-0.020733583241702
3104,0,0.122497791135657,0.071171791933093,-0.0561825445800986,-0.0678389733281346,-0.011796827391135,0.000510995479941156,-0.00877067710297874,0.0377506503114138,0.115959251777897,0.0271032114737992
3105,0,0.055442056427712,-0.208934485544591,-0.124175293756983,-0.178969865216702,-0.177219795888395,-0.0693621738687884,-0.12556828317858,-0.0319094036517672,-0.0414368543833359,-0.0127269067746192
3106,0,0.0880877055008025,0.0359323036662127,-0.113535200308062,-0.111992527239748,-0.0719908273237522,-0.0851854556471364,-0.0468698748576646,-0.000465299276005138,0.08115858563991,-0.0255656385999073
3107,0,0.0374214188026505,-0.218649724018943,-0.137497875590357,-0.198037295673982,-0.182844000004221,-0.0840286318588618,-0.13921531122558,-0.0554642619341382,-0.0519290638146669,-0.0181647994413789
3108,0,0.104733129827175,0.0489857712433777,-0.0567525406373538,-0.0536812117745865,-0.00163762135503498,-0.00353474968075418,-0.0111036397795804,0.0213782474773969,0.0999024327831701,-0.014166997586141
3109,0,0.0327451833243784,-0.219638496552738,-0.132264476839913,-0.206541238226675,-0.167335640803015,-0.0802257885347067,-0.134031015019445,-0.0578233689938934,-0.0484867402454527,-0.00599927839817582
3110,0,0.125620152568148,0.0777171303068853,-0.0211025141117933,-0.0524661957415316,0.0246888851513034,0.0633349056747865,0.0153087222575958,0.0684754114534867,0.125996370074573,0.0314038285922622
3111,0,0.0194252373749377,-0.209049883474974,-0.156099077344796,-0.226652598394192,-0.18429338647342,-0.0847559738864326,-0.139162141961121,-0.0728749356837491,-0.044237778936885,-0.0190033617717903
3112,0,0.100155485786941,0.0416143933011588,-0.0500573868094323,-0.0801272527618745,-0.0133675068668887,0.018328090414659,-0.00972802219706392,0.0456634488341834,0.0991660631974693,-0.00218196497651313
3113,0,0.0160092027098346,-0.186362364731378,-0.179175656510429,-0.242413249426942,-0.195114316708639,-0.0908991593971287,-0.148950810543577,-0.0884005280158711,-0.0393343613809986,-0.02772953045755
3114,0,0.062205980662897,-0.0135874875038602,-0.108718073277728,-0.131807733243856,-0.0894058136567466,-0.083676454819867,-0.0575948741773119,-0.00272559069699263,0.0553223663881321,-0.0536419456992346
3115,0,0.0212726988429535,-0.207776741563729,-0.150973195720598,-0.20619817909381,-0.176025821122071,-0.0765023160282647,-0.119860284851992,-0.0642160095643182,-0.0396161519222774,-0.00589827755700134
3116,0,0.0647379772701413,-0.00600825692753604,-0.0620744666650404,-0.0796203560777576,-0.0260008687084665,-0.0155820544723148,-0.0242571792796253,0.00811958239177213,0.0629242552130886,-0.046944780885577
3117,0,-0.0241868185555398,-0.243489171335342,-0.150275301112128,-0.213157151960186,-0.177635117973381,-0.0976506345909011,-0.104839424259414,-0.064249505159135,-0.065687466478542,-0.0139745567450823
3118,0,0.0730887837502725,0.00676451955536317,-0.0301458418842115,-0.0772088549715093,-0.00315390263163895,0.0602683662327623,-0.000459223556040445,0.0575785716728077,0.0720377928844522,-0.0175314620580188
3119,0,-0.0437413995912465,-0.224133428718105,-0.190235938387819,-0.233149163808025,-0.203793446004425,-0.116573581381052,-0.11534515053351,-0.0799562347402103,-0.0688923250798463,-0.0233334073032364
3120,0,0.0382279377625772,-0.0504039817685206,-0.0620270332351993,-0.0961384007970277,-0.0497013435571758,-0.0318292873933835,-0.0391983580592357,-0.0075517775797217,0.034950834798622,-0.0643122645291185
3121,0,-0.0424145120998441,-0.192803540035686,-0.199873102649222,-0.243041054192413,-0.199600625154982,-0.124124032485164,-0.11113180715557,-0.0884185137290034,-0.0639619993572581,-0.033880987444374
3122,0,0.0174004261084495,-0.0988525194096244,-0.115042239262817,-0.160861945985895,-0.131686707099358,-0.107570785573797,-0.0852348545867812,-0.0288198241149752,-0.00435392479027641,-0.098194761318005
3123,0,-0.0193714334022912,-0.160984822743115,-0.187864342842297,-0.228603025634339,-0.181688886528474,-0.109206071312821,-0.0941360240668841,-0.0802492952816432,-0.0499022288121482,-0.0206224603136912
3124,0,-0.000225190743370796,-0.128393213609746,-0.118912270154445,-0.178712569745628,-0.166929505733024,-0.123408467557459,-0.112087028255813,-0.0579433429367848,-0.0157158055574393,-0.0794479607017322
3125,0,0.0491741453322789,-0.0971339428645513,-0.154953855708081,-0.199071719923175,-0.141317515437065,-0.0489498296017085,-0.0742183983348144,-0.0670257923514276,-0.00287006136476908,0.00835606498845154
3126,0,-0.0109902219193531,-0.167007672722335,-0.147605248799893,-0.219357175976079,-0.240964382870202,-0.192476041303114,-0.173248710382335,-0.123069369307689,-0.0373298503257498,-0.0641974140868952
3127,0,0.0535301559157764,-0.0854580550233581,-0.150246065852778,-0.191596202541708,-0.134971856736978,-0.0443068044051362,-0.0642218202222476,-0.0651252076862594,0.000184734433261946,0.0110617738845356
3128,0,0.0125839531520673,-0.0658241951067792,-0.0896391985056594,-0.185276947381882,-0.166941031093659,-0.0662404157401886,-0.119888065770135,-0.0350423806277146,-0.0121195619663768,0.00659816740472285
3129,0,-0.00334032290780806,-0.115032599815846,-0.118074313372737,-0.20995295334159,-0.209527436123344,-0.110358577038768,-0.161553250643376,-0.079918096061817,-0.0238403352323187,-0.0171584887634874
3130,0,0.0265394885144361,-0.0977351383297475,-0.149758226854608,-0.194147751725639,-0.148388740972512,-0.0688512087970221,-0.0454124360596611,-0.0547854654006735,-0.0101019521097728,-0.00497165822797629
3131,0,0.0514041013628348,-0.0178442511831621,-0.0682423370482271,-0.150779409720065,-0.135827060662592,-0.0701682753129688,-0.101240005217489,-0.0238561509662183,-0.00290995147827289,0.0234992674795673
3132,0,0.0276140682306367,-0.0443601678783827,-0.0876362441277397,-0.173800165353268,-0.15663522816797,-0.072137595277405,-0.112774741206342,-0.0323165448288704,-0.00746414338105261,0.0131894218383295
3133,0,0.0160244261718949,-0.112106752959607,-0.132320514832449,-0.176668157546863,-0.14661323485469,-0.0730437413109267,-0.0369532381768064,-0.0466733580706948,-0.0129114426345861,-0.00314929443456824
3134,0,0.071355064298994,0.0347891201634993,-0.0551738673204222,-0.115141925709986,-0.0749116671353067,-0.0111790548234195,-0.076351554454911,0.00945899474775591,0.00597026611670137,0.0346743363538673
3135,0,0.0579801781909826,0.0139689302445529,-0.0666198489990047,-0.132979365016893,-0.100028241100737,-0.0326088567492676,-0.0934258523123296,-0.00601250356433281,0.000236493233722879,0.0258691519800001
3136,0,0.0603569911253508,-0.0677323315828828,-0.11351219620625,-0.150322324794824,-0.112996059579206,-0.0330242033446279,-0.0326842161841772,-0.049676510082677,0.00400494130646667,0.0226309754373895
3137,0,0.0958267960205563,0.0386940130456495,-0.0092702320441187,-0.0771911314993936,-0.0538938705369352,-0.0211379018781775,-0.0300692315556174,0.0138619572061811,0.0131391319754053,0.0519127042894219
3138,0,0.00757038237522489,-0.136196108968412,-0.137505576956758,-0.154193648799545,-0.160147974947294,-0.0683734536864896,-0.0509104295458784,-0.078283450233856,-0.0308876711940796,0.00130799354861288
3139,0,0.113899274656779,0.0724203619988404,0.0143329285938349,-0.0528185348208442,-0.0204905547054158,0.00517386282220267,-0.0153367023312128,0.0301032941851735,0.0202098956207966,0.058185144007652
3140,0,-0.0328162084645773,-0.181658948205589,-0.155039621972125,-0.165920412666524,-0.200438519312202,-0.100467709148344,-0.0565218577186827,-0.0946731872852955,-0.0519991125253909,-0.0148614050269138
3141,0,0.120105934745251,0.0867318864973536,0.0215962210458389,-0.0388659674408401,-0.00269828807676009,0.0206101291134329,-0.00486643697545108,0.0391247987758299,0.0238813231963722,0.062099442379576
3142,0,0.00320067520811618,-0.110771418039186,-0.158897004332863,-0.172453359377903,-0.184215719915602,-0.0990323270128692,-0.047089884110125,-0.0993276185437099,-0.0390531540838526,-0.0135301849291608
3143,0,0.12257261673256,0.0968309230958464,0.0242919304855089,-0.0291166988604394,0.00951110995790616,0.0306257575652567,0.00126064049338992,0.0433448208627036,0.0269175858300783,0.0637153536909827
3144,0,0.0449081029742742,-0.0424147010625618,-0.136798537805718,-0.163590374976364,-0.15440816073556,-0.091515258648958,-0.0278021536522363,-0.0737455316931949,-0.0191095286884621,-0.0126149577242876
3145,0,0.121571139662575,0.102928694090608,0.0228089656141335,-0.023368821720142,0.0164618520446429,0.035577443000542,0.0032713717932622,0.0430814313841923,0.0292303763062283,0.0630485449428182
3146,0,0.078339878498692,-0.00240064872999257,-0.11019189582541,-0.133265087860409,-0.121272262506656,-0.0625141691947777,-0.0216029067107789,-0.0689895132108865,-0.00516239189439482,0.000151782089745423
3147,0,0.090701537213016,0.0469607103092955,-0.0161580401512211,-0.0587557640529397,-0.0385308335966859,-0.00123701876484505,-0.00148945243728882,0.0159718504602298,0.0243832615068376,0.0738416117939498
3148,0,0.0476159736808852,-0.0507889397064804,-0.105154480153978,-0.121973403136657,-0.134147366311834,-0.0674339002599679,-0.0503680589113259,-0.094104013188924,-0.0235675066849802,-0.00920752152775905
3149,0,0.0733626202296109,0.00883824409470524,0.0047208998999313,-0.0502406393656265,-0.0631488260372616,-0.022596548621563,0.0185308708046175,-0.014354309481283,0.0134743540493008,0.0696097508490954
3150,0,0.0273775871890136,-0.0640822634768123,-0.0917704349537131,-0.115572298384452,-0.147293671794695,-0.0944738340242084,-0.0534996008064207,-0.082165450453874,-0.0283130308309208,-0.0214660538728617
3151,0,0.084470189720288,0.0586113810421267,0.00307985159446811,-0.0346900281622478,-0.0200360545349696,0.00996542109614773,0.0130961724909366,0.0164833723744024,0.0175253274433107,0.060506754230677
3152,0,0.0392058282697985,-0.0332373887375255,-0.087560941832621,-0.114174725783752,-0.150634506932843,-0.108379472005748,-0.0375344889600088,-0.0684571950013516,-0.0169794606756796,-0.0213547572020457
3153,0,0.0898075330444472,0.0910181814261828,-0.000209181938700342,-0.0249221550126643,0.00379887717612215,0.0226734070223313,-0.000775308623414239,0.0242581626705403,0.0226996428026223,0.0507363840169894
3154,0,0.0248815464555621,-0.0471247183644373,-0.0996854572977882,-0.124492513963391,-0.178626294588208,-0.140141426394937,-0.0439426433215796,-0.08146151461812,-0.023803000996543,-0.0287106841719393
3155,0,0.0799022775713158,0.0761295393262309,-0.00196951527669798,-0.029857628068289,-0.0166270664631573,0.000926291588280614,-0.0142965631728174,-0.00353248064740896,0.0228971789017574,0.0445656053783861
3156,0,0.0822276946758802,0.0191082882414806,-0.0839894184769615,-0.101055225906986,-0.133250540881774,-0.0935502089162226,-0.0331790919270052,-0.0787217543819955,-0.00467415158063245,-0.0103758910997437
3157,0,0.0688282812081669,0.0689772911647777,-0.015535382815494,-0.0376252699873061,-0.0277536798366693,-0.0116600978896521,-0.0263478307386384,-0.0167197256401234,0.0220657111797877,0.036473399880167
3158,0,0.0980247170436173,0.0317716704013833,-0.080589103117331,-0.0894250667625522,-0.123432544957941,-0.0771320390993915,-0.0429350588665001,-0.108447808676385,-0.00854784132014808,-0.0114452512334815
3159,0,0.0623053370419109,0.0850980255162217,-0.0353235028304482,-0.0422459621863109,-0.0172954462452551,-0.0108244811375974,-0.048519504994777,-0.0175875053678041,0.0253282855255799,0.020234003338313
3160,0,0.0919527935621258,0.0290645459576746,-0.0778724571977626,-0.0854189623203209,-0.120957500137861,-0.0786476568578502,-0.0503108678377111,-0.103442042544404,-0.0103090037439866,-0.0151948575076518
3161,0,0.0473887807991153,0.0642360388827625,-0.0484270448994257,-0.0515662618841157,-0.038368995080753,-0.0246390079393362,-0.0483233908855106,-0.0294853379555097,0.0181954241702196,0.0115499508320107
3162,0,0.126307293800241,0.0763516956833001,-0.0556953800213912,-0.0629441452299816,-0.0891152727037894,-0.055974996258072,-0.0321383489710025,-0.0773500607213422,0.00266964430384808,-0.00491846928886253
3163,0,0.0456013024129962,0.0481493733081273,-0.0422418831625361,-0.0498763338632979,-0.0605394109172008,-0.0427298134857191,-0.0503373779530654,-0.0508926207193287,0.0147628288822612,0.00993697958530149
3164,0,0.126318455386772,0.0788346193706984,-0.053001011962492,-0.0591736167972401,-0.0899675901910089,-0.0606055456990318,-0.0367330797660811,-0.0778324197871011,0.00210053407402655,-0.007130721601595
3165,0,0.0326774032842827,0.0376454685318373,-0.0532671658223808,-0.0578429773690674,-0.0743406626036122,-0.0578655286425535,-0.0641589114595948,-0.0648588215866227,0.0116328508828432,-0.000795791982138083
3166,0,0.125462415450276,0.0801541526048202,-0.0509090614949366,-0.0562108843612795,-0.0909742774345652,-0.0650888305223747,-0.0414942837813659,-0.0779543174813742,0.00159695541939087,-0.00910287991307535
3167,0,0.0295109852591069,0.0378072457946816,-0.058482231338352,-0.0583440361978657,-0.0778921609654366,-0.0652261481514336,-0.0761346235274253,-0.0734200401013908,0.0115642170568448,-0.00980375584568338
3168,0,0.123704959756409,0.0802938473599726,-0.0494121978143699,-0.0540756983544126,-0.092075580238658,-0.0692835845144579,-0.0462814383246885,-0.0776697542934955,0.00115465907853829,-0.0107784324630239
3169,0,0.0172582109705168,0.0262125158816542,-0.0691131150869448,-0.0664151143112385,-0.0922026283211893,-0.0808821094542683,-0.0901576062101209,-0.0875855459811834,0.00752497668688124,-0.0199198803039403
3170,0,0.121017516483343,0.0792419574670395,-0.0484942530385789,-0.0527785702005381,-0.0932155716055616,-0.0730539721871364,-0.0509534104877387,-0.0769385193451919,0.000763073275004356,-0.012105483853195
3171,0,-0.00485428583334624,0.0205272022753265,-0.101174632273347,-0.0838002679823718,-0.0958262681674275,-0.0895419436657845,-0.117549480627421,-0.0961365296341128,0.00185664090058535,-0.0387988400040485
3172,0,0.118972136930566,0.0777353920231305,-0.0469277041980551,-0.0515606328692316,-0.0933616981148732,-0.0741896877162606,-0.0537370819467372,-0.0758386101596342,0.000939376077113474,-0.0127565663084225
3173,0,-0.0111827504496231,-0.00292015963040138,-0.11251069148301,-0.096208388755423,-0.127987341711481,-0.123128604759458,-0.139421943762153,-0.123403287434755,-0.00142228496834096,-0.0397709360263104
3174,0,0.0438945376458633,-0.000262241309942901,-0.0732651711915931,-0.0781268281022294,-0.16254964412675,-0.153710932119678,-0.0987025030695392,-0.10542629461834,-0.0274498080578831,-0.0365369992696706
3175,0,-0.0106674557897867,0.000293628373845944,-0.104436978016889,-0.0890431239344974,-0.12176421255524,-0.117179841472493,-0.128460163642095,-0.117836132082451,-0.00489094159268588,-0.0495055812115658
3176,0,0.00539566922627444,-0.0519847470534107,-0.0865892661593776,-0.0880450723119252,-0.193044392976313,-0.182357632372211,-0.121178547883187,-0.129299658869884,-0.0514789840941745,-0.0514104125128462
3177,0,-0.0509840474542016,-0.0270012235594361,-0.155990208532723,-0.124054058244265,-0.144470611206914,-0.137059014453622,-0.152420984246254,-0.126688716216253,-0.0210721385047662,-0.0698632642017113
3178,0,0.0634004222549378,0.0233433961616329,-0.0690496092330506,-0.0742346155755131,-0.137366085585709,-0.125682841014819,-0.0815119813221696,-0.0786833679566065,-0.0231259767127245,-0.0242805134000706
3179,0,-0.0214264972007415,-0.023044022865,-0.124845631438703,-0.106870292020696,-0.149634297594314,-0.147872256850938,-0.146418286545325,-0.131662204789254,-0.00938102015468134,-0.0558640047879828
3180,0,0.101031705526512,0.0610782438973092,-0.0502282431525535,-0.0586777668965492,-0.0983431043481369,-0.0790817562648889,-0.0610461270870443,-0.0568143690736314,-0.00526204153923493,-0.00773066771966779
3181,0,-0.0258255896952488,-0.025869168074766,-0.121633716557115,-0.104390180216843,-0.142691054694016,-0.139380374784295,-0.143848417957225,-0.134149216085264,-0.0193056252903537,-0.0623677823827702
3182,0,0.0925089596305493,0.0529767211127627,-0.0519291045249198,-0.0621398784717242,-0.099077804561526,-0.0781770551110526,-0.0619927322833816,-0.0523200202011432,-0.00578086593127147,-0.00549564471685071
3183,0,-0.0182041331308846,-0.0229987966418256,-0.112824752980754,-0.0989210075044799,-0.133783343911936,-0.129791692680868,-0.139232798415274,-0.127629741309932,-0.0149101652245652,-0.0599297159483829
3184,0,0.0829209703774352,0.0436524930063182,-0.0539665248115342,-0.0662732896816742,-0.0997157537567009,-0.0764973758062676,-0.0620600376857148,-0.0473896977938356,-0.00645927549853309,-0.00275497981992812
3185,0,-0.0230438992023227,-0.0331386549645248,-0.114082672619724,-0.102654441783543,-0.140654543009049,-0.136154126381875,-0.137279140552782,-0.130955027051833,-0.0224231235196479,-0.0590875816304753
3186,0,0.0829377488287713,0.038399020984283,-0.0363763842873897,-0.0529380758506952,-0.0938671535481967,-0.0683904078677946,-0.0741431625600222,-0.0551596217420365,-0.00314354345306145,-0.00436986966552644
3187,0,-0.0289848026381142,-0.0409855753487572,-0.119112925927413,-0.108118214113969,-0.139028443026819,-0.132042673067326,-0.134273480355117,-0.123360378372165,-0.0243708216456756,-0.058048482482643
3188,0,0.0843721948829934,0.0412307321917955,-0.0147629381973181,-0.0405033911783425,-0.0943908757218436,-0.0728277102285776,-0.0943210269775452,-0.0674729548052967,0.00722463801989237,-0.00698991482198896
3189,0,-0.0322634679400968,-0.0497422023533185,-0.116960612862782,-0.110269568396227,-0.143599186402526,-0.135036276755887,-0.126504222826138,-0.122578152090155,-0.0323949914872653,-0.0534531787960286
3190,0,0.0441992074109547,0.0122941409688548,-0.0458482999919345,-0.0730095410959931,-0.121701207189337,-0.111436551126321,-0.100207993327846,-0.0653317747731771,0.00227913403183,-0.00498198012724893
3191,0,-0.0403741618943564,-0.0601846352722167,-0.12220766914798,-0.117056648655875,-0.14209050237848,-0.129267776989679,-0.120028128051679,-0.111898120331502,-0.0351736309733384,-0.0495556313034972
3192,0,0.000931445315854429,-0.0342767744048522,-0.0804795973606973,-0.100489653146435,-0.146251102493325,-0.139485047725567,-0.0817490555879511,-0.0564936247007755,-0.021543133942865,-0.0018992785278924
3193,0,-0.0248387108571825,-0.054869117133182,-0.0995687923918649,-0.106957705179503,-0.131620977188675,-0.123429768801779,-0.111798843002427,-0.10085085643542,-0.0212647524883081,-0.0358050778107273
3194,0,-0.0125677636767961,-0.0510157850969289,-0.0864243519559539,-0.108358321148195,-0.135812219591258,-0.110734933492566,-0.069332666584434,-0.0496696582272531,-0.0316274108919103,3.67380046450982e-05
3195,0,-0.053709483204153,-0.0824830189436604,-0.126665199737633,-0.133220940191544,-0.172599990495629,-0.169991594045575,-0.12306989370323,-0.115206570201674,-0.0446269052209302,-0.0402138040025869
3196,0,-0.00246342133910504,-0.0425722179158976,-0.0723538709534072,-0.0993378665621277,-0.100045268363558,-0.0603098973852104,-0.04865966801451,-0.0239856226864272,-0.0135654715017818,0.0145149141427077
3197,0,-0.0408095337610356,-0.0789135271266471,-0.105376758125184,-0.112898177898826,-0.139662678265193,-0.121787776730991,-0.107686230890939,-0.112476307267209,-0.0584576915501691,-0.0306888377859053
3198,0,0.0102670202034292,-0.0338645878516224,-0.0445777402289737,-0.0830584859488849,-0.0978479163780237,-0.0710757744273076,-0.0744111923787335,-0.0501784532547317,-0.0141662374302137,0.00840134691373251
3199,0,-0.0360657450531382,-0.0748222570196722,-0.0784593040357803,-0.0991632983445671,-0.093828622538593,-0.0707075459591315,-0.0659783236356963,-0.0547563272634439,-0.0117428432221373,-0.00910204317679109
3200,0,0.029925228164589,-0.035692429115789,-0.0159286746680265,-0.0531565150140227,-0.0797358400597002,-0.0621374104012975,-0.0872424178193225,-0.081799504978342,-0.0312698899747126,0.00069310895411312
3201,0,-0.0518668573401401,-0.104090885691268,-0.100766046005121,-0.110214993372493,-0.109860428352046,-0.0657057924953146,-0.0566937218311411,-0.0806717819675228,-0.0831753556128458,-0.0124112953356257
3202,0,0.023369259353881,-0.039456515959513,-0.032803512691489,-0.071801061632342,-0.0951491413742023,-0.0731778020421623,-0.114759653832578,-0.1247585247218,-0.0580289548730748,-0.0134548795983097
3203,0,-0.011632296714309,-0.0636661216805078,-0.0630848793996106,-0.0920311121476488,-0.112539346693054,-0.0841659774681186,-0.0906658782229811,-0.114032161985104,-0.0816070566824129,-0.0129507853211286
3204,0,0.0132986629385985,-0.0650361263299823,-0.155311002068043,-0.153213122502497,-0.154311459609089,-0.133207145323714,-0.128933600927878,-0.0886264316290774,0.0479960848884142,0.0602044418246361
3205,0,0.00396342880424738,-0.0509422936856792,-0.174275772480129,-0.174859515587412,-0.178202131281319,-0.159255847239151,-0.153340556405138,-0.118526255951183,0.0558089511720987,0.0620584286506689
3206,0,-0.00561498346846778,-0.0429294122623505,-0.173615470503031,-0.188667991375804,-0.179150459296422,-0.169809999592928,-0.150369421650976,-0.121172835533672,0.0752406309793126,0.0916452855950129
3207,0,0.0182798658397854,-0.046141003082235,-0.126913228171862,-0.138842922935679,-0.13205920033297,-0.124718173869368,-0.0877191020598284,-0.078019989429593,0.0541769987886398,0.0755768955491538
3208,0,0.0196229515851574,-0.0359281440980237,-0.135402935714153,-0.156892907146349,-0.146181470972849,-0.131128828321236,-0.104624622710677,-0.0897516166110129,0.0604894263702251,0.0765024008826902
3209,0,0.0466501346754595,-0.0805728377477825,-0.074747370701285,-0.0800016313459901,-0.0902888687707447,-0.0829030223774156,-0.093889024136465,-0.0366454840654797,-0.0341959666975399,0.0401210014479745
3210,0,0.0648089987179892,-0.0998722331623063,-0.0669443610144327,-0.0778222510539015,-0.0867736564054249,-0.0680561975497432,-0.0763389034496583,-0.0114411297280064,-0.0330875910428422,0.0384007562229223
3211,0,0.00190649099892926,-0.0907194052368321,-0.0931586414600967,-0.0901823109585353,-0.0866906984299828,-0.0974826447793025,-0.0824652663702633,-0.0458299172021838,-0.0259071655913239,0.0611127696197205
3212,0,0.00286028556471041,-0.0808905002833308,-0.103900917284365,-0.103309181075728,-0.0969509650299821,-0.10210233067747,-0.0885151761717212,-0.0529757629607277,-0.00295124225887022,0.0710620344369024
3213,0,0.0286416444333288,-0.0629709281500557,-0.109973189557832,-0.114938697365847,-0.111883330688659,-0.103310830420659,-0.0957684552724007,-0.0493710448063234,0.0356331771564775,0.0786567375825686
3214,0,0.0285464522036019,-0.0126844722545342,-0.152601260836828,-0.167185690369069,-0.147654972934947,-0.147523409669336,-0.0946393382769978,-0.0771751052178867,0.0599876651746063,0.0568972042116092
3215,0,0.00813129099284926,-0.00958579178235508,-0.199780454711215,-0.226081978799323,-0.199921205752491,-0.189953915766089,-0.139757040888595,-0.112710475166449,0.0628793366907892,0.0587128701270208
3216,0,0.0823893422056212,-0.121467781390621,-0.0638201293269078,-0.0833698309493378,-0.093003659719055,-0.0551351325515499,-0.075644925674489,0.00327065986831165,-0.0343991430248621,0.0350711114427418
3217,0,0.113148930594644,-0.138310946657392,-0.0557394302577817,-0.087751639022116,-0.105330538795593,-0.0329743209770115,-0.0714776254097064,0.029281144008612,-0.0152120209521517,0.031862096736466
3218,0,0.0269226167178382,0.00861126583436711,-0.190008491569507,-0.207842240396621,-0.180549455032411,-0.166164548469921,-0.127691849976497,-0.0965237437154891,0.0705406891775586,0.055617246181805
3219,0,0.0735581028753602,0.0201814687668456,-0.128429607409272,-0.104366324016805,-0.0944188160120715,-0.115542976211616,-0.0513956319677104,-0.0356045367050006,0.0560791032362435,-0.0188939561816575
3220,0,0.0924249371863213,-0.173589018155545,-0.0927180058162037,-0.138273958540853,-0.162739514270062,-0.0614488668764613,-0.114505078833518,-0.0165841387261582,-0.0410082240399202,-0.0177641906605697
3221,0,0.0836971370152628,0.0293205637079357,-0.124190353336031,-0.103134335469749,-0.0885821824569537,-0.108403396998614,-0.0508902145288108,-0.0256431373483125,0.0641528771672799,-0.0211056340215965
3222,0,0.0612028990789564,-0.197481391055594,-0.11099608000212,-0.16989347605518,-0.170459613481315,-0.0862851578810746,-0.128951951298655,-0.051577604131736,-0.0694596271466943,-0.0287107848578826
3223,0,0.11956912912029,0.0614471585666596,-0.0647262572866962,-0.0655859634428224,-0.0246190508825477,-0.0196721386614902,-0.0110371839198374,0.0225278343861841,0.102882508196549,0.0282342393982833
3224,0,0.0715128592741694,-0.195612749316589,-0.113602325863702,-0.166793033767811,-0.174185318012835,-0.0682628971805337,-0.125033839301345,-0.0309052427894474,-0.0476449092388304,-0.0189966280008561
3225,0,0.142213751443321,0.0837415338836562,-0.0269368763373555,-0.0419988549599667,0.0170125834099129,0.0381684079396845,0.0144740574218682,0.0556953083220686,0.129827005113129,0.0535165735286838
3226,0,0.0603023000007474,-0.210029048014513,-0.120678962082339,-0.175341551200273,-0.179261935211776,-0.072842585055973,-0.127171399646698,-0.0380620630861993,-0.0534457572688894,-0.0204914907537785
