Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9","Regional strain value, cardiac phase_10","Regional strain value, cardiac phase_11"
8077,0,-0.0836927623621275,-0.011932362330852,-0.116689152891788,-0.071904558199153,-0.0741327267038167,-0.0861369639890155,-0.123254326193498,-0.111230987935571,-0.0295588667376767,-0.0214340603107155
8078,0,-0.0668251349722399,-0.0596203398642122,-0.121945764444876,-0.11471788245136,-0.157993609432638,-0.175969803473011,-0.159653470363111,-0.0552370007792083,-0.105883359306457,-0.0214930817300026
8079,0,-0.0658304842928381,-0.0629676793956608,-0.134376025011521,-0.111511461345446,-0.145966257950135,-0.160777386773512,-0.158024738673998,-0.0586809229262498,-0.100021351340917,-0.0107753614619419
8080,0,-0.0337315083053848,-0.0363544384742551,-0.0939368607366855,-0.0786513733840927,-0.105592992355486,-0.118787695791299,-0.140741640425743,-0.0697422794992648,-0.0921345261925192,-0.00983902539546122
8081,0,-0.0633947122796245,-0.0117176827140739,-0.0996093015512891,-0.0727924056908135,-0.077036381007632,-0.0955859317951666,-0.126371700863074,-0.113321007156644,-0.0596669360380675,-0.0014932001567286
8082,0,-0.0804659590699124,-0.0609879886561352,-0.125550929660084,-0.120754482880663,-0.159756819511949,-0.181632673962547,-0.161787203887689,-0.0535395084176261,-0.0945588344933087,-0.024148679511822
8083,0,-0.0329280582439836,-0.0414958207976514,-0.0720829566044906,-0.0802687677921933,-0.109864504826421,-0.127145417854151,-0.144057842593163,-0.0439202402661292,-0.0749169309216732,-0.0159176331496996
8084,0,-0.00621598585390637,-0.0255714059414867,-0.0480600950659066,-0.0601859579899189,-0.0918683075730754,-0.103191151822095,-0.134366292079977,-0.0418401911806614,-0.0659986422574853,-0.0155176184650587
8085,0,-0.050135519795341,-0.0163987249019246,-0.100171161838037,-0.0741174916258763,-0.0828657523686045,-0.101286849627261,-0.123719928381756,-0.107346377774556,-0.0651598613264848,0.00817796650376734
8086,0,-0.0473826143248581,-0.0772959258493821,-0.118925808824045,-0.143582632769505,-0.147153544283899,-0.174894557464051,-0.139152108477898,-0.0879919518778068,-0.0994442255459009,-0.0305533382443802
8087,0,-0.0503259348194157,-0.0220895738061325,-0.0965020817154286,-0.0758547788066024,-0.0862542830677643,-0.0966550914647134,-0.115780559325684,-0.117999135144526,-0.0491386748029375,-0.00048621161821516
8088,0,-0.0619514370394972,-0.0920678575669718,-0.138226353367657,-0.163188779304261,-0.157938843552934,-0.185230396241641,-0.135402344994128,-0.103015612676394,-0.0973510144640033,-0.0361809465111935
8089,0,-0.0727639003066728,-0.0265503947692879,-0.0951533973250475,-0.0742167526741888,-0.0817422798660213,-0.0846708049933055,-0.106835980222372,-0.140941596616088,-0.0198942552203216,-0.0184091298972306
8090,0,-0.0900769033411785,-0.0961143187539005,-0.160649785333633,-0.16896793431645,-0.179641622738946,-0.198381210245887,-0.141952645426725,-0.0951824185392047,-0.0924153936327499,-0.0344320159979875
8091,0,-0.0792437559571137,-0.035014668969001,-0.0904558507735772,-0.0778677939723913,-0.0829900683355101,-0.0871377746574387,-0.105708334212869,-0.150542977199922,-0.0252544609145626,-0.0147286269179915
