Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
71,0,-0.150691270647164,-0.154913874059468,0.0343358974224126,-0.0176931557600724,0.0324840777020317,-0.0141729142612864,-0.00576502821156644,0.018172987618001
72,0,-0.143120361169143,-0.146301486753877,0.0270027792145946,-0.00614371239797407,0.0191184693265887,-0.00929542231284808,-0.0104845663383819,0.0330944848821078
73,0,-0.167628802687034,-0.160356575323999,0.0135796035820663,-0.0196992488406084,0.0262541580101692,-0.00973609707381617,-0.00219353696329538,0.0315043105084345
74,0,-0.18558845157195,-0.177395887042147,0.00252426264633909,-0.0158960038010478,0.0323135106686205,-0.00981054389029312,0.00217303136034142,0.0249139785855959
75,0,-0.152019444398611,-0.201247582386393,-0.076199317761343,0.0112096187609374,0.0330753747114267,-0.0144799827444558,-0.0295718419570978,-0.00733686301060199
76,0,-0.108019359510583,-0.149037597586805,-0.0761756030838728,0.0388992084020841,0.0563154201366578,0.0284962772725028,-0.0243547487764284,-0.00928542550649913
77,0,-0.124373509674209,-0.157328333287297,0.0164692934689306,-0.0148333602836165,0.0254313506516768,-0.00929761694994147,-0.0788286045502751,-0.00459417568170373
78,0,-0.136306556919974,-0.164562795969038,0.00228699513013209,-0.0232417723842566,0.00860684075146323,-0.0140639929332171,-0.0691539937205197,0.00448099436995442
79,0,-0.159788909125623,-0.169252367641004,-0.00459804888252036,-0.0385862595753288,0.0130166160482492,-0.0160680188046688,-0.0364930961295724,0.0244937447613118
80,0,-0.177317557944492,-0.178110658005269,-0.00409133263558314,-0.0283739636523892,0.0197352840030693,-0.00867210834757737,-0.0149626814306304,0.0322570536968874
81,0,-0.199560390452851,-0.185381586137736,-0.00322930180059566,-0.0162528857723838,0.0234740279458101,-0.00859488745942183,0.00158675603806291,0.027903549716096
82,0,-0.20014873310848,-0.184813969547276,-0.0113233678792709,-0.00848273816871081,0.0183535512097692,-0.00734619241753165,0.00395566029910599,0.0250293665751129
83,0,-0.154571972192642,-0.215145129500293,-0.0886217408551255,-0.00555382786168424,0.0418054553557436,-0.00505925922723405,-0.056667474475474,-0.00741821826663236
84,0,-0.141007237369313,-0.193415579283359,-0.0880978306782645,0.00306424171019692,0.0257957383586682,-0.0052517455794221,-0.0533588598274718,-0.00495662258099261
85,0,-0.156956698832558,-0.162381640286689,-0.0064424017049437,-0.0333645892505285,-0.00940381382124755,-0.0124480990960202,-0.0522980357354349,0.0141056633724785
86,0,-0.171071991678241,-0.17412523094332,-0.0130253622374643,-0.0298505005603966,-0.000750514963779536,-0.0136667572814507,-0.0336659107584485,0.026203427913861
87,0,-0.190683386139541,-0.21226094161898,-0.0298103241004868,-0.030863070301192,0.0139829216451339,-0.0215875087985425,-0.0383983136251727,0.0161073667738325
88,0,-0.175869272296222,-0.209613067648812,-0.0484635132835551,-0.0162634035687169,0.0336082917863061,-0.0039264185835155,-0.0388584264819228,0.0112410763453741
89,0,-0.152451592785334,-0.208048762851383,-0.0833169913947577,-0.00387239782310356,0.0753700673304671,0.0264306080609999,-0.048444188771627,-0.00239660457231972
90,0,-0.186599255704509,-0.225018353680096,-0.0445440205183492,-0.0619671053410118,-0.00266094045359044,-0.0322964615551488,-0.0795907068439093,-0.00491658452965771
91,0,-0.189068663267933,-0.246879790275883,-0.0661800528516839,-0.0628284904130383,-0.00138949837534896,-0.0409241392478406,-0.0906936811187469,-0.0104609752179009
92,0,-0.177581843515693,-0.232149002399565,-0.0801992555697196,-0.0420556384272393,0.0310406394025449,-0.00756689509765796,-0.0756784767092804,-0.00830996721760013
93,0,-0.0542931637314529,-0.0946325656307527,0.00622048923008989,-0.0304919274943306,0.0349715571968108,-0.0232850934980422,-0.0130601904051949,0.00185621315051132
94,0,-0.0598188863635174,-0.109503466779336,0.0023196436944859,-0.036771895784287,0.0381161379133499,-0.0210304703486761,-0.0153124710745729,-0.00324680258836341
95,0,-0.053384404210931,-0.0946309134757908,-0.0126892729312789,-0.0592552906020185,0.0277462756742308,-0.0276121465134603,-0.0281303047866888,-0.00509435020693205
96,0,-0.09308507930215,-0.13347585511853,0.00585862597780884,-0.0115966300411396,0.0562088244114307,-0.000431518445934365,-0.0108738820171711,-0.00921926813161456
97,0,-0.094978478160482,-0.139269912306484,-0.0106518347536401,-0.0224991508977818,0.0470274532225889,-0.0029269895795847,-0.0196249657198175,-0.0191514109564208
98,0,-0.110300647106511,-0.15212479899235,-0.0212444146923251,-0.0400644382036991,0.0493804493509149,-0.00604708346858207,-0.0259474896007309,-0.0241988909698453
99,0,-0.0452606072292914,-0.0834330530696503,-0.014249039611223,0.00543800943621364,0.0169972019844302,-0.0131571756510219,-0.0134491380702668,-0.0121660411580881
100,0,-0.067287443958398,-0.113989632872557,-0.027923804764647,-0.0116107809486874,0.0217438139099531,-0.0132370963053057,-0.0155882131993236,-0.0171469665591812
101,0,-0.0598434871312022,-0.099603080362117,-0.0153710256664602,-0.0131787008992437,0.02314552528934,-0.0165606451815723,-0.0155405655720802,-0.0123145260101476
102,0,-0.0715943502902311,-0.119411781533923,-0.0376424604057618,0.000794555856926893,0.0177847887911986,-0.00574788831914141,-0.015986361949314,-0.02513267196682
